datetime,temp,humidity,feelslike,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir
15/01/2021 08:00,19.9,78.21,19.9,0,0,,0,0,24.8,12.8,220
15/01/2021 09:00,20,73.74,20,0,0,,0,0,27.4,18.1,230
15/01/2021 10:00,21.9,68.68,21.9,0,0,,0,0,29.2,18.1,230
15/01/2021 11:00,22,65.16,22,0,0,,0,0,29.9,20.2,230
15/01/2021 12:00,22.9,64.55,22.9,0,0,,0,0,30.6,20.2,230
15/01/2021 13:00,23.8,61.71,23.8,0,0,,,0,31,18.3,221
15/01/2021 14:00,23.2,62.58,23.2,0,0,,,0,31.7,12.7,210
15/01/2021 15:00,23.1,63.7,23.1,0,0,,,0,33.5,22,220
15/01/2021 16:00,23.9,57.55,23.9,0,0,,,0,35.6,23.7,230
15/01/2021 17:00,23.2,60.42,23.2,0,0,,,0,36,23.7,230
15/01/2021 18:00,23,60.22,23,0,0,,0,0,34.9,20.2,230
15/01/2021 19:00,22.2,64.27,22.2,0,0,,0,0,32.8,18.1,230
15/01/2021 20:00,20.9,68.67,20.9,0,0,,0,0,27,16.3,220
15/01/2021 21:00,19.2,77,19.2,0,0,,0,0,23.8,12.8,230
15/01/2021 22:00,19,78.34,19,0,0,,0,0,19.1,12.8,240
15/01/2021 23:00,18.2,82.08,18.2,0,0,,0,0,18.7,14.5,240
16/01/2021 00:00,18.9,82.05,18.9,0,0,,0,0,18.4,12.8,230
16/01/2021 01:00,18.9,78.59,18.9,0,0,,0,0,16.9,12.8,230
16/01/2021 02:00,17.9,83.25,17.9,0,0,,0,0,15.8,9.2,250
16/01/2021 03:00,17.9,83.18,17.9,0,0,,0,0,15.1,11,260
16/01/2021 04:00,17,82.26,17,0,0,,0,0,15.1,7.4,250
16/01/2021 05:00,17.8,88.2,17.8,0,0,,0,0,15.1,5.3,70
16/01/2021 06:00,17.1,92.14,17.1,0,0,,0,0,14.4,3.5,80
16/01/2021 07:00,17.8,88.22,17.8,0,0,,0,0,14,1.8,90
16/01/2021 08:00,18.9,82.76,18.9,0,0,,0,0,15.1,3.5,60
16/01/2021 09:00,20.8,69.75,20.8,0,0,,0,0,17.3,5.3,120
16/01/2021 10:00,21.9,68.64,21.9,0,0,,0,0,17.3,5.3,210
16/01/2021 11:00,22,60.94,22,0,0,,0,0,18.7,9.2,220
16/01/2021 12:00,22.2,63.07,22.2,0,0,,0,0,22,11,230
16/01/2021 13:00,23.2,56.09,23.2,0,0,,,0,25.6,18.1,240
16/01/2021 14:00,23.2,52.59,23.2,0,0,,,0,28.1,20.2,230
16/01/2021 15:00,24.1,50.54,24.1,0,0,,,0,29.9,22,230
16/01/2021 16:00,24,53.22,24,0,0,,,0,31,22,240
16/01/2021 17:00,23.2,56.53,23.2,0,0,,,0,31.3,18.1,220
16/01/2021 18:00,23.1,56.74,23.1,0,0,,0,0,31,18.1,230
16/01/2021 19:00,22.2,56.28,22.2,0,0,,0,0,30.2,14.5,230
16/01/2021 20:00,21.9,57.64,21.9,0,0,,0,0,26.6,18.1,260
16/01/2021 21:00,18.9,72.53,18.9,0,0,,0,0,24.1,11,250
16/01/2021 22:00,18.1,77.17,18.1,0,0,,0,0,18,11,260
16/01/2021 23:00,18.8,73.69,18.8,0,0,,0,0,15.8,12.8,290
17/01/2021 00:00,17.9,78.11,17.9,0,0,,0,0,12.6,9.2,300
17/01/2021 01:00,17,83.01,17,0,0,,0,0,11.5,9.2,320
17/01/2021 02:00,17.8,82.94,17.8,0,0,,0,0,9.4,7.4,350
17/01/2021 03:00,16.1,92.27,16.1,0,0,,0,0,7.6,7.4,10
17/01/2021 04:00,16,92.94,16,0,0,,0,0,11.9,5.3,30
17/01/2021 05:00,15.1,93.36,15.1,0,0,,0,0,12.6,3.5,30
17/01/2021 06:00,15.1,93.8,15.1,0,0,,0,0,13.3,7.4,30
17/01/2021 07:00,16,92.53,16,0,0,,0,0,13.7,3.5,70
17/01/2021 08:00,18.9,83.85,18.9,0,0,,0,0,20.2,9.2,20
17/01/2021 09:00,20.8,73.16,20.8,0,0,,0,0,26.3,11,10
17/01/2021 10:00,22.1,68.31,22.1,0,0,,0,0,31.3,20.2,330
17/01/2021 11:00,23.9,61.56,23.9,0,0,,0,0,35.6,25.5,330
17/01/2021 12:00,24.8,61.06,24.8,0,0,,0,0,36.7,16.3,340
17/01/2021 13:00,25.9,54.55,25.9,0,0,,,0,39.6,18.1,330
17/01/2021 14:00,26.9,51.57,27.4,0,0,,,0,40.7,25.5,310
17/01/2021 15:00,24,64.41,24,0,0,,,0,51.8,31.2,310
17/01/2021 16:00,23,73.81,23,0,0,,,0,44.6,25.5,350
17/01/2021 17:00,24.1,69,24.1,0,0,,,0,49.7,22,330
17/01/2021 18:00,21.2,92.14,21.2,0.958,100,rain,0,0,50.4,22,310
17/01/2021 19:00,21,68.94,21,0,0,,0,0,47.2,29.1,260
17/01/2021 20:00,21.1,73.34,21.1,0,0,,0,0,38.5,22,270
17/01/2021 21:00,20.9,74.53,20.9,0,0,,0,0,33.1,20.2,280
17/01/2021 22:00,19.9,73.64,19.9,0,0,,0,0,29.9,20.2,290
17/01/2021 23:00,18.1,82.07,18.1,0,0,,0,0,31,11,310
18/01/2021 00:00,17.9,83.02,17.9,0.083,100,rain,0,0,31.7,7.4,340
18/01/2021 01:00,18.9,77.7,18.9,0,0,,0,0,32,16.3,300
18/01/2021 02:00,18.9,78.55,18.9,0,0,,0,0,32.8,14.5,310
18/01/2021 03:00,19.9,73.65,19.9,0,0,,0,0,35.3,25.5,280
18/01/2021 04:00,18.8,78.11,18.8,0,0,,0,0,41,29.1,270
18/01/2021 05:00,19,73.6,19,0,0,,0,0,43.9,29.1,260
18/01/2021 06:00,19.1,68.19,19.1,0,0,,0,0,43.6,27.7,260
18/01/2021 07:00,18,73.87,18,0.383,100,rain,0,0,42.8,24.1,260
18/01/2021 08:00,19.1,59.77,19.1,0,0,,0,0,44.6,35.3,260
18/01/2021 09:00,20,52.54,20,0,0,,0,0,47.2,33.5,250
18/01/2021 10:00,21.1,52.19,21.1,0,0,,0,0,48.6,29.1,250
18/01/2021 11:00,20.1,59.76,20.1,0,0,,0,0,50.4,33,260
18/01/2021 12:00,22.1,52.52,22.1,0,0,,0,0,52.2,31.2,260
18/01/2021 13:00,22.8,53.63,22.8,0,0,,,0,52.9,33.2,250
18/01/2021 14:00,22.8,47.32,22.8,0,0,,,0,54,34.7,260
18/01/2021 15:00,22.1,52.63,22.1,0,0,,,0,54.4,33,250
18/01/2021 16:00,22.1,52.17,22.1,0,0,,,0,54,31.2,250
18/01/2021 17:00,23,49.72,23,0,0,,,0,52.9,33,260
18/01/2021 18:00,21.8,49.92,21.8,0,0,,0,0,47.9,33,260
18/01/2021 19:00,21.1,51.94,21.1,0,0,,0,0,45,29.1,270
18/01/2021 20:00,20,56.65,20,0,0,,0,0,41,22,260
18/01/2021 21:00,19,60.12,19,0,0,,0,0,34.9,25.5,270
18/01/2021 22:00,18.1,66.89,18.1,0,0,,0,0,31.3,16.3,290
18/01/2021 23:00,17.9,68.06,17.9,0,0,,0,0,30.6,12.8,300
19/01/2021 00:00,17.1,75.69,17.1,0,0,,0,0,30.2,9.2,320
19/01/2021 01:00,17.2,75.88,17.2,0,0,,0,0,30.2,11,330
19/01/2021 02:00,16.9,77.47,16.9,0,0,,0,0,31.7,7.4,350
19/01/2021 03:00,17.9,73.18,17.9,0,0,,0,0,33.5,11,320
19/01/2021 04:00,16.9,82.91,16.9,0,0,,0,0,34.2,11,20
19/01/2021 05:00,18,78.27,18,0,0,,0,0,34.6,11,360
19/01/2021 06:00,17.1,87.75,17.1,0,0,,0,0,36,11,340
19/01/2021 07:00,18,83.17,18,0.017,100,rain,0,0,37.1,12.8,350
19/01/2021 08:00,18.1,86.96,18.1,0,0,,0,0,36.4,14.5,350
19/01/2021 09:00,20.9,77.25,20.9,0,0,,0,0,40,18.1,330
19/01/2021 10:00,21.1,82.36,21.1,0,0,,0,0,42.8,18.1,310
19/01/2021 11:00,23.8,61,23.8,0,0,,0,0,45.7,29.1,290
19/01/2021 12:00,23.1,56.91,23.1,0.192,100,rain,0,0,48.6,31.2,280
19/01/2021 13:00,24.8,51.93,24.8,0.017,100,rain,,0,52.9,36.6,289
19/01/2021 14:00,24.9,51.04,24.9,0,0,,,0,55.8,34.7,290
19/01/2021 15:00,24,56.59,24,0,0,,,0,56.9,31.2,300
19/01/2021 16:00,23.9,57.48,23.9,0,0,,,0,56.2,31.2,290
19/01/2021 17:00,23.9,56.86,23.9,0,0,,,0,54.4,36.5,290
19/01/2021 18:00,22.1,67.45,22.1,0.192,100,rain,0,0,54,29.1,310
19/01/2021 19:00,22.8,64.78,22.8,0,0,,0,0,52.6,29.3,299
19/01/2021 20:00,22.1,67.75,22.1,0,0,,0,0,48.6,33,300
19/01/2021 21:00,21,72.35,21,0,0,,0,0,45,27.3,310
19/01/2021 22:00,21,73.49,21,0,0,,0,0,45.7,27.3,320
19/01/2021 23:00,20.9,74.18,20.9,0,0,,0,0,50.8,25.5,330
20/01/2021 00:00,20.8,77.86,20.8,0,0,,0,0,60.5,27.3,330
20/01/2021 01:00,20.1,86.48,20.1,0,0,,0,0,63.7,31.2,330
20/01/2021 02:00,17.9,93.38,17.9,0,0,,0,0,62.6,29.1,240
20/01/2021 03:00,17.9,88.08,17.9,0,0,,0,0,59.4,20.2,260
20/01/2021 04:00,17,88.26,17,0,0,,0,0,41,29.1,270
20/01/2021 05:00,17.8,83.25,17.8,0,0,,0,0,43.2,23.7,280
20/01/2021 06:00,17.1,77.03,17.1,7.042,100,rain,0,0,42.8,27.3,260
20/01/2021 07:00,17.8,60.21,17.8,0,0,,0,0,44.3,31.2,270
20/01/2021 08:00,18,62.97,18,0,0,,0,0,40,22,280
20/01/2021 09:00,18.9,60.5,18.9,0,0,,0,0,46.8,18.1,300
20/01/2021 10:00,17.9,72.78,17.9,0,0,,0,0,48.2,29.1,270
20/01/2021 11:00,17,72.44,17,0,0,,0,0,55.8,27.3,270
20/01/2021 12:00,17.1,71.07,17.1,0.575,100,rain,0,0,59.8,38.3,260
20/01/2021 13:00,18.1,64.1,18.1,0,0,,,0,60.1,25.7,260
20/01/2021 14:00,18,67.82,18,0,0,,,0,51.8,33,260
20/01/2021 15:00,16.9,68.45,16.9,0,0,,,0,60.8,45.7,250
20/01/2021 16:00,18,59.91,18,0,0,,,0,63.4,25.5,270
20/01/2021 17:00,17.1,55.32,17.1,0,0,,,0,55.4,33,270
20/01/2021 18:00,16.8,63.62,16.8,0,0,,0,0,53.6,23.7,260
20/01/2021 19:00,17,59.41,17,0,0,,0,0,56.9,27.3,260
20/01/2021 20:00,16.9,52.07,16.9,0,0,,0,0,49.3,29.1,270
20/01/2021 21:00,16,54.82,16,0,0,,0,0,47.5,25.5,280
20/01/2021 22:00,15.8,59.23,15.8,0,0,,0,0,43.6,18.1,290
20/01/2021 23:00,13.1,82.33,13.1,0,0,,0,0,42.5,18.1,300
21/01/2021 00:00,13.1,76.74,13.1,0.775,100,rain,0,0,36.7,11,310
21/01/2021 01:00,13.1,75.66,13.1,0,0,,0,0,36,12.8,320
21/01/2021 02:00,13.1,71.39,13.1,0,0,,0,0,36.7,12.8,310
21/01/2021 03:00,13.8,67.45,13.8,0,0,,0,0,36,18.1,300
21/01/2021 04:00,12.8,82.13,12.8,0,0,,0,0,34.6,33,280
21/01/2021 05:00,13.8,73.16,13.8,0,0,,0,0,33.8,20.2,290
21/01/2021 06:00,13.9,68.29,13.9,0.958,100,rain,0,0,34.2,12.8,310
21/01/2021 07:00,14.1,72.12,14.1,0,0,,0,0,34.2,31.2,260
21/01/2021 08:00,14.9,76.59,14.9,0,0,,0,0,33.8,16.3,290
21/01/2021 09:00,17.1,62.84,17.1,0,0,,0,0,42.8,22,290
21/01/2021 10:00,17.1,58.48,17.1,0,0,,0,0,45,23.7,280
21/01/2021 11:00,19.9,45.9,19.9,0,0,,0,0,46.1,36.5,270
21/01/2021 12:00,20.9,50.12,20.9,0,0,,0,0,50,38.3,270
21/01/2021 13:00,20.8,49.96,20.8,0,0,,,0,51.1,40,260
21/01/2021 14:00,17.2,75.85,17.2,0,0,,,0,50.8,31.2,260
21/01/2021 15:00,20,52.28,20,0,0,,,0,49,31.2,260
21/01/2021 16:00,19.1,55.73,19.1,0,0,,,0,49.3,31.2,270
21/01/2021 17:00,20.1,51.88,20.1,0,0,,,0,50,33,260
21/01/2021 18:00,18.1,63.43,18.1,0.017,100,rain,0,0,49,34.7,260
21/01/2021 19:00,15.2,86.74,15.2,0,0,,0,0,48.2,29.1,250
21/01/2021 20:00,16.2,71.96,16.2,0,0,,0,0,42.5,25.5,260
21/01/2021 21:00,15.9,72.11,15.9,0,0,,0,0,37.8,23.7,260
21/01/2021 22:00,16.8,64.42,16.8,0,0,,0,0,33.5,27.3,260
21/01/2021 23:00,15.1,86.58,15.1,0,0,,0,0,32,18.1,260
22/01/2021 00:00,16.1,77.27,16.1,0.575,100,rain,0,0,29.5,23.7,260
22/01/2021 01:00,16.8,69.14,16.8,0,0,,0,0,27.7,22,250
22/01/2021 02:00,16.1,76.93,16.1,0,0,,0,0,26.6,18.1,250
22/01/2021 03:00,16,71.94,16,0,0,,0,0,25.6,20.2,250
22/01/2021 04:00,15.8,78.1,15.8,0,0,,0,0,26.3,16.3,230
22/01/2021 05:00,15.8,72.52,15.8,0,0,,0,0,27,16.3,250
22/01/2021 06:00,16.7,73.21,16.7,0,0,,0,0,27,18.1,260
22/01/2021 07:00,16.9,68.46,16.9,0,0,,0,0,26.3,20.2,250
22/01/2021 08:00,17.8,65.06,17.8,0,0,,0,0,29.5,29.1,240
22/01/2021 09:00,18,67.33,18,0,0,,0,0,36,27.3,230
22/01/2021 10:00,19.1,56.07,19.1,0,0,,0,0,36.7,25.5,240
22/01/2021 11:00,18.9,60.04,18.9,0,0,,0,0,36.4,27.3,240
22/01/2021 12:00,20.8,53.49,20.8,0.008,100,rain,0,0,36.7,25.5,230
22/01/2021 13:00,21,49.43,21,0,0,,,0,36.7,25.5,230
22/01/2021 14:00,21.1,51.75,21.1,0,0,,,0,37.1,27.3,220
22/01/2021 15:00,21,53.25,21,0,0,,,0,37.4,27.3,240
22/01/2021 16:00,20.1,63.64,20.1,0,0,,,0,37.8,25.5,220
22/01/2021 17:00,21,56.24,21,0,0,,,0,36.4,25.5,230
22/01/2021 18:00,19.2,63.24,19.2,0,0,,0,0,33.5,25.5,230
22/01/2021 19:00,19,64.1,19,0,0,,0,0,31.3,25.5,243
22/01/2021 20:00,18,67.95,18,0,0,,0,0,32.8,23.7,240
22/01/2021 21:00,17.1,82.15,17.1,0,0,,0,0,31,23.7,220
22/01/2021 22:00,17,76.67,17,0,0,,0,0,26.3,11,210
22/01/2021 23:00,16.9,82.51,16.9,0,0,,0,0,23.8,14.5,230
23/01/2021 00:00,17.9,72.35,17.9,0,0,,0,0,22.3,18.1,230
23/01/2021 01:00,16.9,72.17,16.9,0,0,,0,0,22.7,20.2,230
23/01/2021 02:00,17,72.5,17,0,0,,0,0,23,14.5,240
23/01/2021 03:00,17,72.48,17,0,0,,0,0,23,9.2,210
23/01/2021 04:00,17,76.24,17,0,0,,0,0,22,14.5,200
23/01/2021 05:00,16.8,69.19,16.8,0,0,,0,0,19.8,14.5,240
23/01/2021 06:00,17,72.91,17,0,0,,0,0,18.7,14.5,260
23/01/2021 07:00,16.8,73.44,16.8,0,0,,0,0,20.2,12.8,240
23/01/2021 08:00,18,64.1,18,0,0,,0,0,24.8,12.8,250
23/01/2021 09:00,19.9,60.25,19.9,0,0,,0,0,32,14.5,250
23/01/2021 10:00,19.1,66.96,19.1,0,0,,0,0,34.9,16.3,220
23/01/2021 11:00,20.1,67.07,20.1,0,0,,0,0,36,20.2,230
23/01/2021 12:00,21.9,57.26,21.9,0,0,,0,0,37.8,25.5,240
23/01/2021 13:00,22.1,52.92,22.1,0,0,,,0,40,27.3,240
23/01/2021 14:00,21.1,52.85,21.1,0,0,,,0,42.1,27.3,230
23/01/2021 15:00,22.1,56.44,22.1,0,0,,,0,43.2,27.3,240
23/01/2021 16:00,20.9,60.05,20.9,0,0,,,0,42.8,27.3,250
23/01/2021 17:00,21,63.94,21,0,0,,,0,41.4,29.1,250
23/01/2021 18:00,21,59.64,21,0,0,,0,0,40.7,31.2,250
23/01/2021 19:00,20.9,64.39,20.9,0,0,,0,0,40.7,22,240
23/01/2021 20:00,19.1,71.77,19.1,0,0,,0,0,37.8,23.7,250
23/01/2021 21:00,18.8,77.56,18.8,0,0,,0,0,35.6,25.5,250
23/01/2021 22:00,18,77.62,18,0,0,,0,0,32,18.1,250
23/01/2021 23:00,18,77.31,18,0,0,,0,0,29.9,20.2,250
24/01/2021 00:00,17.9,73.42,17.9,0,0,,0,0,28.4,16.3,250
24/01/2021 01:00,17.9,73.4,17.9,0,0,,0,0,29.2,18.1,250
24/01/2021 02:00,17.1,81.35,17.1,0,0,,0,0,29.5,18.1,260
24/01/2021 03:00,17.9,77.74,17.9,0,0,,0,0,29.5,22,260
24/01/2021 04:00,17.9,78.3,17.9,0,0,,0,0,29.5,23.7,260
24/01/2021 05:00,18.1,81.94,18.1,0,0,,0,0,29.9,25.5,260
24/01/2021 06:00,18.1,81.96,18.1,0,0,,0,0,31.3,25.5,260
24/01/2021 07:00,18.8,82.77,18.8,0,0,,0,0,33.1,22,260
24/01/2021 08:00,19.1,82.55,19.1,0,0,,0,0,33.8,25.5,270
24/01/2021 09:00,20.1,77.61,20.1,0,0,,0,0,43.2,27.3,270
24/01/2021 10:00,19.2,91.82,19.2,0,0,,0,0,48.2,25.5,280
24/01/2021 11:00,20.9,83.28,20.9,0,0,,0,0,49,34.7,270
24/01/2021 12:00,22,77.59,22,0,0,,0,0,50,33,260
24/01/2021 13:00,20.9,89.31,20.9,0.008,100,rain,,0,52.9,36.5,270
24/01/2021 14:00,22.1,81.68,22.1,0,0,,,0,54.4,41.8,270
24/01/2021 15:00,22.8,78.39,22.8,0,0,,,0,55.8,34.7,270
24/01/2021 16:00,23,73.9,23,0,0,,,0,54.7,31.2,260
24/01/2021 17:00,22.1,77.1,22.1,0,0,,,0,52.9,27.3,250
24/01/2021 18:00,21.9,78.48,21.9,0,0,,0,0,50.8,27.3,250
24/01/2021 19:00,22,78.28,22,0.025,100,rain,0,0,49,25.5,250
24/01/2021 20:00,20.2,86.89,20.2,0,0,,0,0,43.6,23.7,240
24/01/2021 21:00,19.9,83.54,19.9,0,0,,0,0,38.9,22,240
24/01/2021 22:00,19.8,83.22,19.8,0,0,,0,0,34.2,22,240
24/01/2021 23:00,19.1,82.13,19.1,0,0,,0,0,34.6,27.3,230
25/01/2021 00:00,18.9,82.58,18.9,0,0,,0,0,34.9,23.7,230
25/01/2021 01:00,18.1,86.47,18.1,0,0,,0,0,34.2,22,240
25/01/2021 02:00,18.1,86.9,18.1,0,0,,0,0,33.5,20.2,240
25/01/2021 03:00,17.9,83.92,17.9,0,0,,0,0,33.5,20.2,250
25/01/2021 04:00,17.9,83.33,17.9,0,0,,0,0,34.2,23.7,250
25/01/2021 05:00,17.8,84.05,17.8,0,0,,0,0,34.2,23.7,250
25/01/2021 06:00,18,82.96,18,0,0,,0,0,33.5,23.7,230
25/01/2021 07:00,17.9,78.32,17.9,0,0,,0,0,32.8,25.5,230
25/01/2021 08:00,18.9,77.46,18.9,0,0,,0,0,33.5,22,230
25/01/2021 09:00,20,72.09,20,0,0,,0,0,36.7,22,240
25/01/2021 10:00,21,68.6,21,0,0,,0,0,38.2,25.5,240
25/01/2021 11:00,22,64.29,22,0,0,,0,0,38.9,25.5,240
25/01/2021 12:00,22.1,63.28,22.1,0,0,,0,0,39.2,22,230
25/01/2021 13:00,22.9,57.65,22.9,0,0,,,0,40.3,23.7,230
25/01/2021 14:00,23.1,60.29,23.1,0,0,,,0,41.8,23.7,230
25/01/2021 15:00,23.9,60.76,23.9,0,0,,,0,42.1,25.5,230
25/01/2021 16:00,23,60.7,23,0,0,,,0,42.5,29.1,240
25/01/2021 17:00,23.1,63.72,23.1,0,0,,,0,42.5,27.3,240
25/01/2021 18:00,22.1,64.17,22.1,0,0,,0,0,42.1,25.5,240
25/01/2021 19:00,21.1,67.23,21.1,0,0,,0,0,41.4,23.7,240
25/01/2021 20:00,19.9,69.2,19.9,0,0,,0,0,39.6,22,240
25/01/2021 21:00,19.1,72.73,19.1,0,0,,0,0,36.4,16.3,240
25/01/2021 22:00,20,82.01,20,0,0,,0,0,32,16.3,230
25/01/2021 23:00,20.1,86.62,20.1,0,0,,0,0,31.7,16.3,230
26/01/2021 00:00,20.1,86.37,20.1,0,0,,0,0,31.7,20.2,240
26/01/2021 01:00,20,87.88,20,0,0,,0,0,32,22,240
26/01/2021 02:00,19.9,93.5,19.9,0,0,,0,0,32.4,20.2,240
26/01/2021 03:00,19.9,87.51,19.9,0,0,,0,0,33.1,20.2,240
26/01/2021 04:00,19.9,87.9,19.9,0,0,,0,0,34.9,22,240
26/01/2021 05:00,19.1,81.84,19.1,0,0,,0,0,35.6,18,220
26/01/2021 06:00,19.1,83.02,19.1,0,0,,0,0,34.6,23.7,220
26/01/2021 07:00,19.1,82.64,19.1,0,0,,0,0,31.7,27.3,220
26/01/2021 08:00,20,78.18,20,0,0,,0,0,31.3,27.3,220
26/01/2021 09:00,20.2,77.21,20.2,0,0,,0,0,37.4,20.2,230
26/01/2021 10:00,21,73.42,21,0,0,,0,0,37.8,20.2,230
26/01/2021 11:00,22.2,71.74,22.2,0,0,,0,0,37.4,20.2,230
26/01/2021 12:00,21.2,76.11,21.2,0,0,,0,0,37.4,20.2,220
26/01/2021 13:00,21.2,81.06,21.2,0,0,,,0,37.1,18.1,240
26/01/2021 14:00,23.9,69.61,23.9,0,0,,,0,37.8,20.2,240
26/01/2021 15:00,23.9,68.72,23.9,0,0,,,0,39.2,23.7,240
26/01/2021 16:00,24,65.33,24,0,0,,,0,40,27.3,230
26/01/2021 17:00,24,65.38,24,0,0,,,0,40,27.3,230
26/01/2021 18:00,22.9,69.73,22.9,0,0,,0,0,40,25.5,230
26/01/2021 19:00,22.2,72.64,22.2,0,0,,0,0,39.2,27.3,230
26/01/2021 20:00,21,77.28,21,0,0,,0,0,37.8,25.5,220
26/01/2021 21:00,20.1,78.05,20.1,0,0,,0,0,34.6,23.7,210
26/01/2021 22:00,20,78.3,20,0,0,,0,0,29.2,23.7,210
26/01/2021 23:00,19.1,83.15,19.1,0,0,,0,0,24.5,13,200
27/01/2021 00:00,19,88.05,19,0,0,,0,0,22.7,12.6,200
27/01/2021 01:00,19,88.19,19,0,0,,0,0,22,13,190
27/01/2021 02:00,19,88.19,19,0,0,,0,0,21.2,14.8,200
27/01/2021 03:00,18.8,84.31,18.8,0,0,,0,0,20.2,14.8,200
27/01/2021 04:00,17.9,89.22,17.9,0,0,,0,0,19.8,9.2,190
27/01/2021 05:00,17.9,93.48,17.9,0,0,,0,0,19.1,7.4,170
27/01/2021 06:00,17.8,93.91,17.8,0,0,,0,0,18.4,5.3,160
27/01/2021 07:00,18,93.7,18,0,0,,0,0,17.6,9.2,170
27/01/2021 08:00,18.8,89.38,18.8,0,0,,0,0,19.1,12.8,150
27/01/2021 09:00,19.1,87.9,19.1,0,0,,0,0,19.1,9.2,150
27/01/2021 10:00,20.1,86.89,20.1,0,0,,0,0,18,7.4,160
27/01/2021 11:00,20.9,82.86,20.9,0,0,,0,0,16.6,9.2,210
27/01/2021 12:00,22.9,73.91,22.9,0,0,,0,0,14.4,11,210
27/01/2021 13:00,23,73.74,23,0,0,,,0,15.5,14.5,240
27/01/2021 14:00,24.1,72.79,24.1,0,0,,,0,17.6,18.1,240
27/01/2021 15:00,23.9,69.99,23.9,0,0,,,0,18.7,22,230
27/01/2021 16:00,23.9,70.03,23.9,0,0,,,0,20.5,23.7,220
27/01/2021 17:00,24,68.97,24,0,0,,,0,22.7,23.7,240
27/01/2021 18:00,23.1,72.47,23.1,0,0,,0,0,28.1,22,230
27/01/2021 19:00,22,74.74,22,0,0,,0,0,31.7,25.7,232
27/01/2021 20:00,20.2,81.9,20.2,0,0,,0,0,32,23.7,230
27/01/2021 21:00,20,82.87,20,0,0,,0,0,31.7,18.1,220
27/01/2021 22:00,20,83.11,20,0,0,,0,0,26.6,14.5,220
27/01/2021 23:00,19.9,82.95,19.9,0,0,,0,0,20.5,9.2,220
28/01/2021 00:00,19.9,82.98,19.9,0,0,,0,0,14.8,11,240
28/01/2021 01:00,19.8,83.42,19.8,0,0,,0,0,11.9,7.4,230
28/01/2021 02:00,19.8,83.22,19.8,0,0,,0,0,11.2,9.2,240
28/01/2021 03:00,19.8,83.65,19.8,0,0,,0,0,11.5,7.4,240
28/01/2021 04:00,19.1,86.93,19.1,0,0,,0,0,14,11,250
28/01/2021 05:00,19,88.18,19,0,0,,0,0,15.5,7.4,270
28/01/2021 06:00,18.1,98.73,18.1,0,0,,0,0,16.6,9.2,250
28/01/2021 07:00,18,98.79,18,0.192,100,rain,0,0,16.9,7.4,250
28/01/2021 08:00,18.1,93.87,18.1,0,0,,0,0,18,14.5,260
28/01/2021 09:00,19.9,83.9,19.9,0,0,,0,0,22.7,11,270
28/01/2021 10:00,20.1,83.06,20.1,0,0,,0,0,26.3,11,280
28/01/2021 11:00,21,82.41,21,0,0,,0,0,28.8,18.1,240
28/01/2021 12:00,22.8,69.47,22.8,0,0,,0,0,32.4,34.7,260
28/01/2021 13:00,23.1,64.99,23.1,0,0,,,0,36,23.7,250
28/01/2021 14:00,21.2,76.76,21.2,0,0,,,0,39.2,23.7,250
28/01/2021 15:00,23.9,61.17,23.9,0,0,,,0,42.8,27.3,250
28/01/2021 16:00,24.1,56.92,24.1,0,0,,,0,42.8,25.5,250
28/01/2021 17:00,24,60.37,24,0,0,,,0,42.5,31.2,270
28/01/2021 18:00,23.9,61.4,23.9,0,0,,0,0,42.8,27.3,260
28/01/2021 19:00,21.2,76.22,21.2,0,0,,0,0,42.8,34.7,270
28/01/2021 20:00,20.1,87.19,20.1,0,0,,0,0,44.6,33,260
28/01/2021 21:00,18.1,88.35,18.1,0,0,,0,0,43.2,27.3,210
28/01/2021 22:00,18.8,73.96,18.8,0,0,,0,0,43.6,25.5,220
28/01/2021 23:00,18.1,76.56,18.1,0,0,,0,0,41.8,34.7,220
29/01/2021 00:00,17.9,68.86,17.9,0,0,,0,0,42.8,33,210
29/01/2021 01:00,17.1,66.98,17.1,0,0,,0,0,45.4,33,220
29/01/2021 02:00,17,67.41,17,0,0,,0,0,46.4,31.2,210
29/01/2021 03:00,16.8,60.48,16.8,0,0,,0,0,46.4,31.2,220
29/01/2021 04:00,16.9,60.36,16.9,0,0,,0,0,48.6,34.7,210
29/01/2021 05:00,16.8,67.87,16.8,0,0,,0,0,49.7,36.5,220
29/01/2021 06:00,16.1,67.26,16.1,0,0,,0,0,48.6,27.3,210
29/01/2021 07:00,16,66.6,16,0,0,,0,0,46.1,25.5,210
29/01/2021 08:00,16.9,60.05,16.9,0,0,,0,0,46.4,25.5,220
29/01/2021 09:00,18.1,59.8,18.1,0,0,,0,0,49,25.5,210
29/01/2021 10:00,16.9,67.32,16.9,0,0,,0,0,50.4,34.7,220
29/01/2021 11:00,18.9,59.45,18.9,0,0,,0,0,50.8,25.5,200
29/01/2021 12:00,19.9,52.37,19.9,0,0,,0,0,50,29.1,220
29/01/2021 13:00,20.2,51.37,20.2,0,0,,,0,49.7,29.1,220
29/01/2021 14:00,19.2,51.94,19.2,0,0,,,0,48.2,36.5,220
29/01/2021 15:00,20.9,49.84,20.9,0,0,,,0,47.5,31.2,230
29/01/2021 16:00,20.2,51.73,20.2,0,0,,,0,45,31.2,230
